"City","Date","Npop_img","Npop_aoi","Proportion","Pop_threshold"
"Poltava","feb_2022_21",299061.8125,297834.3125,1.00412141901884,"Above"
"Poltava","jun_2021_24",104412.4453125,297834.3125,0.350572250846685,"Below"
"Poltava","nov_2019_23",299061.8125,297834.3125,1.00412141901884,"Above"
"Poltava","oct_2019_08",299061.8125,297834.3125,1.00412141901884,"Above"
"Poltava","oct_2019_15",237699.65625,297834.3125,0.798093591885925,"Above"
"Poltava","oct_2019_20",188700.671875,297834.3125,0.633575998316178,"Above"
"Porubne","apr_2022_01",17184.1875,36289.3125,0.473533013335538,"Below"
"Porubne","apr_2022_15",14428.2060546875,36289.3125,0.39758829971462,"Below"
"Porubne","apr_2022_21",10390.94921875,36289.3125,0.286336348167246,"Below"
"Porubne","feb_2021_04",13.2764568328857,36289.3125,0.000365850326673611,"Below"
"Porubne","feb_2021_26",54.6198654174805,36289.3125,0.00150512262852818,"Below"
"Porubne","mar_2019_01",39.0362586975098,36289.3125,0.00107569573541824,"Below"
"Porubne","mar_2019_03",22.1742057800293,36289.3125,0.000611039566539854,"Below"
"Porubne","mar_2019_10",20516.0546875,36289.3125,0.565347020214285,"Above"
"Porubne","mar_2022_15",1056.09167480469,36289.3125,0.0291020028225855,"Below"
"Porubne","mar_2022_29",15883.3642578125,36289.3125,0.437687108506465,"Below"
"Porubne","mar_2022_30",24040.65234375,36289.3125,0.662471970053166,"Above"
"Porubne","may_2020_01",15898.23828125,36289.3125,0.438096981893774,"Below"
"Porubne","may_2022_15",14559.5654296875,36289.3125,0.401208081020755,"Below"
"Porubne","sep_2019_02",7708.89501953125,36289.3125,0.212428797584172,"Below"
"Porubne","sep_2020_25",17679.478515625,36289.3125,0.487181412313198,"Below"
"Rava-Ruska","apr_2020_23",2460.78076171875,20442.205078125,0.120377461840064,"Below"
"Rava-Ruska","feb_2021_26",19829.046875,20442.205078125,0.970005280703248,"Above"
"Rava-Ruska","jan_2020_07",20608.130859375,20442.205078125,1.00811682402245,"Above"
"Rava-Ruska","jan_2020_13",20265.203125,20442.205078125,0.991341347352277,"Above"
"Rava-Ruska","jan_2020_15",20130.5859375,20442.205078125,0.984756089696094,"Above"
"Rava-Ruska","jan_2022_29",19752.990234375,20442.205078125,0.966284711403883,"Above"
"Rava-Ruska","jun_2022_07",1607.20861816406,20442.205078125,0.0786220768269232,"Below"
"Rava-Ruska","jun_2022_18",29.4742393493652,20442.205078125,0.00144183268080533,"Below"
"Rava-Ruska","mar_2022_18",20531.345703125,20442.205078125,1.00436061690308,"Above"
"Rava-Ruska","mar_2022_23",353.124450683594,20442.205078125,0.0172742837347556,"Below"
"Rava-Ruska","mar_2022_28",19506.232421875,20442.205078125,0.954213713605115,"Above"
"Rava-Ruska","may_2022_17",11566.669921875,20442.205078125,0.565823005770174,"Above"
"Rava-Ruska","may_2022_18",2479.70581054688,20442.205078125,0.121303244981158,"Below"
"Rava-Ruska","may_2022_24",985.200134277344,20442.205078125,0.048194415940558,"Below"
"Reni","apr_2021_05",2150.37182617188,19126.8046875,0.112427133611984,"Below"
"Reni","aug_2019_17",16235.08984375,19126.8046875,0.848813490230293,"Above"
"Reni","aug_2020_01",922.880676269531,19126.8046875,0.0482506456958106,"Below"
"Reni","aug_2020_07",19143.423828125,19126.8046875,1.0008688926821,"Above"
"Reni","dec_2019_06",0,19126.8046875,0,"Below"
"Reni","dec_2020_31",5981.77734375,19126.8046875,0.312743160265514,"Below"
"Reni","feb_2020_08",50.1512565612793,19126.8046875,0.00262204050183326,"Below"
"Reni","feb_2021_26",2088.12963867188,19126.8046875,0.109172947221892,"Below"
"Reni","jul_2021_28",13106.13671875,19126.8046875,0.685223534870688,"Above"
"Reni","jun_2019_23",321.21337890625,19126.8046875,0.0167938860752927,"Below"
"Reni","jun_2021_07",54.6150283813477,19126.8046875,0.00285541831339138,"Below"
"Reni","mar_2022_18",16178.2216796875,19126.8046875,0.845840272016815,"Above"
"Reni","mar_2022_24",16222.416015625,19126.8046875,0.848150868933528,"Above"
"Reni","mar_2022_26",11204.501953125,19126.8046875,0.585801033480909,"Above"
"Rivne","aug_2019_21",316005.625,315465.625,1.00171175544087,"Above"
"Rivne","aug_2019_26",68853.3515625,315465.625,0.218259442887002,"Below"
"Rivne","aug_2020_14",17395.373046875,315465.625,0.0551418971460837,"Below"
"Rivne","aug_2022_23",316005.625,315465.625,1.00171175544087,"Above"
"Rivne","mar_2020_29",316005.625,315465.625,1.00171175544087,"Above"
"Rivne","nov_2021_06",316650.78125,315465.625,1.00375684751706,"Above"
"Rivne","oct_2021_06",313049.40625,315465.625,0.992340785941416,"Above"
"Sarny","feb_2022_14",47947.06640625,47703.99609375,1.00509538681041,"Above"
"Sarny","feb_2022_27",47965.2890625,47703.99609375,1.0054773811451,"Above"
"Sarny","jun_2019_05",47965.2890625,47703.99609375,1.0054773811451,"Above"
"Sarny","sep_2020_16",47965.2890625,47703.99609375,1.0054773811451,"Above"
"Shehyni","apr_2022_04",5174.58642578125,5850.3056640625,0.884498472886282,"Above"
"Shehyni","apr_2022_10",4876.28466796875,5850.3056640625,0.833509383607594,"Above"
"Shehyni","apr_2022_14",5881.431640625,5850.3056640625,1.00532040176186,"Above"
"Shehyni","jan_2019_19",5892.5732421875,5850.3056640625,1.0072248495296,"Above"
"Shehyni","jan_2021_21",5892.5732421875,5850.3056640625,1.0072248495296,"Above"
"Shehyni","jul_2021_25",2611.71459960938,5850.3056640625,0.44642361435108,"Below"
"Shehyni","jun_2019_01",3248.8447265625,5850.3056640625,0.555329056825122,"Above"
"Shehyni","jun_2019_02",3320.47021484375,5850.3056640625,0.567572090333822,"Above"
"Shehyni","jun_2021_04",1980.4716796875,5850.3056640625,0.338524479473478,"Below"
"Shehyni","jun_2021_20",1716.7939453125,5850.3056640625,0.293453717445653,"Below"
"Shehyni","jun_2021_21",3500.83984375,5850.3056640625,0.598402894613713,"Above"
"Shehyni","jun_2021_22",1717.892578125,5850.3056640625,0.29364150811431,"Below"
"Shehyni","jun_2021_23",1061.7783203125,5850.3056640625,0.18149108461714,"Below"
"Shehyni","jun_2022_18",5892.5732421875,5850.3056640625,1.0072248495296,"Above"
"Shehyni","mar_2022_12",5892.400390625,5850.3056640625,1.00719530379773,"Above"
"Shehyni","mar_2022_22",0,5850.3056640625,0,"Below"
"Shehyni","mar_2022_28",5552.9599609375,5850.3056640625,0.949174330334302,"Above"
"Shehyni","mar_2022_30",5151.81884765625,5850.3056640625,0.880606782531562,"Above"
"Shehyni","may_2021_09",5525.16357421875,5850.3056640625,0.944423059492251,"Above"
"Shehyni","may_2021_24",4779.34130859375,5850.3056640625,0.816938735005332,"Above"
"Shehyni","may_2022_12",4966.20751953125,5850.3056640625,0.84888000810588,"Above"
"Shehyni","sep_2019_13",5892.5732421875,5850.3056640625,1.0072248495296,"Above"
"Smila","feb_2020_19",64574.26953125,72838.1015625,0.886545202936693,"Above"
"Smila","jan_2019_09",73010.703125,72838.1015625,1.00236966036727,"Above"
"Smila","mar_2019_18",64198.90625,72838.1015625,0.881391811055276,"Above"
"Smila","nov_2021_12",64882.6953125,72838.1015625,0.890779604639013,"Above"
"Solotvino","apr_2022_15",56942.59375,56542.4140625,1.00707751329927,"Above"
"Solotvino","jun_2019_10",46311.1953125,56542.4140625,0.819052318164365,"Above"
"Solotvino","jun_2019_13",7441.6884765625,56542.4140625,0.131612500101901,"Below"
"Solotvino","jun_2021_17",27225.953125,56542.4140625,0.481513808287446,"Below"
"Solotvino","jun_2021_21",21686.265625,56542.4140625,0.383539790165817,"Below"
"Solotvino","jun_2021_26",10716.4501953125,56542.4140625,0.189529406782436,"Below"
"Solotvino","mar_2022_09",43767.78125,56542.4140625,0.774069907974227,"Above"
"Solotvino","mar_2022_12",56973.46875,56542.4140625,1.00762356356104,"Above"
"Storozhynets","aug_2020_04",2847.52075195312,18927.763671875,0.150441478524179,"Below"
"Storozhynets","aug_2021_08",612.3994140625,18927.763671875,0.0323545572883749,"Below"
"Storozhynets","feb_2020_23",52.0044021606445,18927.763671875,0.00274751962578223,"Below"
"Storozhynets","feb_2021_04",15456.654296875,18927.763671875,0.816612810938792,"Above"
"Storozhynets","feb_2021_26",16482.53125,18927.763671875,0.870812396843881,"Above"
"Storozhynets","mar_2019_01",11935.7685546875,18927.763671875,0.630595814783075,"Above"
"Storozhynets","mar_2019_03",11435.9658203125,18927.763671875,0.604190015184168,"Above"
"Storozhynets","may_2020_01",4686.96337890625,18927.763671875,0.24762372672006,"Below"
"Storozhynets","oct_2019_10",2659.82250976562,18927.763671875,0.140524921796117,"Below"
"Storozhynets","sep_2020_25",1782.27941894531,18927.763671875,0.0941621762529518,"Below"
"Sumy","apr_2019_01",276129.59375,276353.59375,0.999189444229907,"Above"
"Sumy","aug_2022_21",2956.28637695312,276353.59375,0.0106974775932442,"Below"
"Sumy","feb_2020_29",276603.625,276353.59375,1.00090475121603,"Above"
"Sumy","feb_2021_05",174897.234375,276353.59375,0.63287483257127,"Above"
"Sumy","jul_2020_25",97086.625,276353.59375,0.351313053984846,"Below"
"Sumy","jul_2022_08",272175.40625,276353.59375,0.984881008988145,"Above"
"Sumy","jul_2022_27",276603.09375,276353.59375,1.00090282885999,"Above"
"Sumy","mar_2020_25",276603.625,276353.59375,1.00090475121603,"Above"
"Sumy","mar_2021_28",276603.53125,276353.59375,1.00090441197673,"Above"
"Sumy","mar_2022_06",132.757934570312,276353.59375,0.000480391562016054,"Below"
"Sumy","mar_2022_15",264839.25,276353.59375,0.958334742118764,"Above"
"Sumy","mar_2022_17",273879.875,276353.59375,0.99104871872143,"Above"
"Sumy","mar_2022_20",276394.375,276353.59375,1.00014756909598,"Above"
"Sumy","mar_2022_22",173431.53125,276353.59375,0.627571108798002,"Above"
"Sumy","mar_2022_23",231014.46875,276353.59375,0.835937993840545,"Above"
"Sumy","may_2021_25",273626.09375,276353.59375,0.990130397933354,"Above"
"Sumy","may_2022_04",1550.32141113281,276353.59375,0.00560991948791262,"Below"
"Sumy","nov_2020_04",663.092224121094,276353.59375,0.00239943405520158,"Below"
"Sumy","oct_2019_15",276598.375,276353.59375,1.00088575381517,"Above"
"Sumy","oct_2021_01",276603.625,276353.59375,1.00090475121603,"Above"
"Sumy","sep_2020_19",274779.9375,276353.59375,0.994305642171516,"Above"
"Ternopil","aug_2022_25",251564.828125,278907.46875,0.901965190292166,"Above"
"Ternopil","feb_2022_03",275575.40625,278907.46875,0.98805316144837,"Above"
"Ternopil","jan_2019_19",210854.390625,278907.46875,0.756001234280321,"Above"
"Ternopil","jul_2019_04",251601.25,278907.46875,0.902095777956825,"Above"
"Ternopil","jul_2019_29",279499.625,278907.46875,1.00212312797737,"Above"
"Ternopil","jun_2019_20",272268.59375,278907.46875,0.976196854714024,"Above"
"Ternopil","jun_2019_29",267073.71875,278907.46875,0.957571053751138,"Above"
"Ternopil","mar_2020_29",277670.96875,278907.46875,0.995566630016967,"Above"
"Ternopil","mar_2022_22",279005.0625,278907.46875,1.00034991443735,"Above"
"Ternopil","mar_2022_27",249577.859375,278907.46875,0.894841075764487,"Above"
"Ternopil","may_2022_01",247184.3125,278907.46875,0.886259208503179,"Above"
"Ternopil","nov_2019_05",84269.453125,278907.46875,0.30214125674969,"Below"
"Ternopil","oct_2019_22",265688,278907.46875,0.952602672100368,"Above"
"Ternopil","oct_2021_06",223862.3125,278907.46875,0.802640078099379,"Above"
"Ternopil","sep_2020_21",274599.5,278907.46875,0.984554129119212,"Above"
"Udobne","aug_2021_09",10388.65625,42056.75390625,0.247015170813175,"Below"
"Udobne","jul_2019_06",3584.09594726562,42056.75390625,0.0852204607910312,"Below"
"Udobne","jul_2021_20",33170.34375,42056.75390625,0.788704326157483,"Above"
"Udobne","may_2022_08",16612.716796875,42056.75390625,0.39500710953363,"Below"
"Udobne","oct_2021_24",6126.40283203125,42056.75390625,0.145669892776028,"Below"
"Udobne","sep_2019_16",30446.875,42056.75390625,0.72394733715945,"Above"
"Udobne","sep_2022_30",11881.2275390625,42056.75390625,0.282504626142743,"Below"
"Uzhhorod","apr_2019_30",181838.828125,181241.859375,1.0032937686253,"Above"
"Uzhhorod","apr_2022_10",135295.28125,181241.859375,0.746490251846656,"Above"
"Uzhhorod","apr_2022_14",136633.796875,181241.859375,0.753875497339148,"Above"
"Uzhhorod","apr_2022_15",163797.1875,181241.859375,0.903749211494758,"Above"
"Uzhhorod","apr_2022_30",161293.59375,181241.859375,0.889935660041283,"Above"
"Uzhhorod","dec_2021_09",174066.71875,181241.859375,0.960411239159966,"Above"
"Uzhhorod","feb_2022_28",123179.7421875,181241.859375,0.679642896030072,"Above"
"Uzhhorod","jul_2020_05",160383.40625,181241.859375,0.884913710348542,"Above"
"Uzhhorod","jun_2019_01",164243.890625,181241.859375,0.906213891158387,"Above"
"Uzhhorod","jun_2019_10",181838.828125,181241.859375,1.0032937686253,"Above"
"Uzhhorod","mar_2019_31",164162.453125,181241.859375,0.905764560632422,"Above"
"Uzhhorod","mar_2022_03",179215.625,181241.859375,0.988820273738157,"Above"
"Uzhhorod","mar_2022_19",9.39081001281738,181241.859375,5.18136927374335e-05,"Below"
"Uzhhorod","mar_2022_27",181838.828125,181241.859375,1.0032937686253,"Above"
"Uzhhorod","mar_2022_28",163465.125,181241.859375,0.901917060240378,"Above"
"Uzhhorod","may_2022_12",167084.609375,181241.859375,0.92188752615527,"Above"
"Uzhhorod","oct_2019_17",170282.328125,181241.859375,0.939530904793224,"Above"
"Velyki_Kopani","apr_2021_25",1072.57836914062,12122.2060546875,0.0884804600995767,"Below"
"Velyki_Kopani","apr_2022_22",4791.951171875,12122.2060546875,0.395303556981034,"Below"
"Velyki_Kopani","aug_2019_19",8.08218479156494,12122.2060546875,0.000666725574132578,"Below"
"Velyki_Kopani","aug_2021_22",2975.49560546875,12122.2060546875,0.245458259993705,"Below"
"Velyki_Kopani","jul_2019_12",6.58524990081787,12122.2060546875,0.000543238571519863,"Below"
"Velyki_Kopani","jul_2022_16",11843.63671875,12122.2060546875,0.977019914140976,"Above"
"Velyki_Kopani","mar_2021_04",4763.4892578125,12122.2060546875,0.392955641598793,"Below"
"Velyki_Kopani","mar_2022_16",11843.34765625,12122.2060546875,0.976996068440062,"Above"
"Velyki_Kopani","may_2021_06",10417.5478515625,12122.2060546875,0.859377229240726,"Above"
"Velyki_Kopani","may_2021_27",7350.1474609375,12122.2060546875,0.606337446152822,"Above"
"Velykodolynske","apr_2020_19",2262.26904296875,58856.203125,0.0384372236544736,"Below"
"Velykodolynske","apr_2020_20",47934.4296875,58856.203125,0.814432925373998,"Above"
"Velykodolynske","aug_2019_11",40230.05859375,58856.203125,0.68353132648242,"Above"
"Velykodolynske","aug_2019_14",40239.34375,58856.203125,0.683689086510369,"Above"
"Velykodolynske","aug_2019_17",59849.59765625,58856.203125,1.01687833190905,"Above"
"Velykodolynske","aug_2021_15",59266.015625,58856.203125,1.00696294491049,"Above"
"Velykodolynske","aug_2021_28",3569.31982421875,58856.203125,0.060644751694875,"Below"
"Velykodolynske","feb_2020_02",5098.03173828125,58856.203125,0.08661842707478,"Below"
"Velykodolynske","feb_2022_26",54217.859375,58856.203125,0.921191930438513,"Above"
"Velykodolynske","jan_2019_09",39050.53125,58856.203125,0.663490493382043,"Above"
"Velykodolynske","jan_2019_17",8650.1923828125,58856.203125,0.146971634654058,"Below"
"Velykodolynske","jan_2020_11",3264.12060546875,58856.203125,0.0554592452818668,"Below"
"Velykodolynske","jan_2020_14",1270.65869140625,58856.203125,0.0215892059619884,"Below"
"Velykodolynske","jul_2019_25",38880.8203125,58856.203125,0.660607009084907,"Above"
"Velykodolynske","jul_2021_20",59849.59765625,58856.203125,1.01687833190905,"Above"
"Velykodolynske","jul_2021_31",59849.59765625,58856.203125,1.01687833190905,"Above"
"Velykodolynske","jun_2019_30",59849.59765625,58856.203125,1.01687833190905,"Above"
"Velykodolynske","jun_2021_29",13465.046875,58856.203125,0.228778721019476,"Below"
"Velykodolynske","mar_2020_08",59486.078125,58856.203125,1.01070193057922,"Above"
"Velykodolynske","mar_2021_23",28756.962890625,58856.203125,0.488596976423205,"Below"
"Velykodolynske","mar_2022_16",24692.52734375,58856.203125,0.419539930078526,"Below"
"Velykodolynske","mar_2022_27",34238.86328125,58856.203125,0.581737547842371,"Above"
"Velykodolynske","mar_2022_30",58.8284606933594,58856.203125,0.000999528640480228,"Below"
"Velykodolynske","may_2020_04",39929.3828125,58856.203125,0.678422675817147,"Above"
"Velykodolynske","may_2021_22",370.334838867188,58856.203125,0.00629219724012205,"Below"
"Velykodolynske","may_2022_12",27872.62890625,58856.203125,0.47357164455637,"Below"
"Velykodolynske","may_2022_20",59849.59765625,58856.203125,1.01687833190905,"Above"
"Velykodolynske","may_2022_28",59815.81640625,58856.203125,1.01630436946828,"Above"
"Velykodolynske","nov_2020_27",8489.4716796875,58856.203125,0.144240899496309,"Below"
"Velykodolynske","sep_2020_20",16548.73828125,58856.203125,0.281172372708166,"Below"
"Velykodolynske","sep_2020_27",49860.3046875,58856.203125,0.847154625003684,"Above"
"Velykodolynske","sep_2021_09",59849.59765625,58856.203125,1.01687833190905,"Above"
"Vinnytsia","apr_2019_06",2109.77319335938,442636.90625,0.0047663743433264,"Below"
"Vinnytsia","apr_2020_03",442905.34375,442636.90625,1.00060645078666,"Above"
"Vinnytsia","aug_2019_07",442905.34375,442636.90625,1.00060645078666,"Above"
"Vinnytsia","aug_2020_26",142496.34375,442636.90625,0.321926034042716,"Below"
"Vinnytsia","aug_2022_23",442905.34375,442636.90625,1.00060645078666,"Above"
"Vinnytsia","feb_2019_21",442905.34375,442636.90625,1.00060645078666,"Above"
"Vinnytsia","feb_2022_23",442905.34375,442636.90625,1.00060645078666,"Above"
"Vinnytsia","mar_2020_04",413782.9375,442636.90625,0.934813459197405,"Above"
"Vinnytsia","mar_2020_12",390749.5,442636.90625,0.882776592919945,"Above"
"Vinnytsia","mar_2022_31",442905.34375,442636.90625,1.00060645078666,"Above"
"Vinnytsia","sep_2020_06",353822.1875,442636.90625,0.799350850559583,"Above"
"Vinnytsia","sep_2020_14",137677.46875,442636.90625,0.311039289327222,"Below"
"Zaporizhzhia","apr_2019_20",17866.38671875,772394.75,0.0231311602244189,"Below"
"Zaporizhzhia","apr_2019_27",79595.546875,772394.75,0.103050346827189,"Below"
"Zaporizhzhia","aug_2021_27",773614.9375,772394.75,1.00157974597834,"Above"
"Zaporizhzhia","aug_2022_10",38731.03515625,772394.75,0.0501440942681835,"Below"
"Zaporizhzhia","aug_2022_22",653484.375,772394.75,0.846049736873535,"Above"
"Zaporizhzhia","aug_2022_29",102600.7109375,772394.75,0.132834552458442,"Below"
"Zaporizhzhia","feb_2019_19",981.880004882812,772394.75,0.00127121527545703,"Below"
"Zaporizhzhia","jan_2020_23",4669.2626953125,772394.75,0.00604517663450263,"Below"
"Zaporizhzhia","mar_2020_19",773614.9375,772394.75,1.00157974597834,"Above"
"Zaporizhzhia","mar_2022_12",455048,772394.75,0.589139167504699,"Above"
"Zaporizhzhia","may_2022_06",524181.03125,772394.75,0.678643959257879,"Above"
"Zaporizhzhia","oct_2020_09",462202.3125,772394.75,0.598401675438628,"Above"
"Zaporizhzhia","sep_2019_12",577676.9375,772394.75,0.747903759703183,"Above"
"Zaporizhzhia","sep_2019_19",759704.0625,772394.75,0.983569687002663,"Above"
"Zhytomyr","aug_2019_25",294672.09375,300275.0625,0.98134054588699,"Above"
"Zhytomyr","aug_2022_18",295200.21875,300275.0625,0.983099349950181,"Above"
"Zhytomyr","aug_2022_25",134423.171875,300275.0625,0.447666785099745,"Below"
"Zhytomyr","dec_2019_04",300833.6875,300275.0625,1.00186037759962,"Above"
"Zhytomyr","dec_2021_04",300836.6875,300275.0625,1.00187036843927,"Above"
"Zhytomyr","feb_2019_21",72664.4375,300275.0625,0.241992914413264,"Below"
"Zhytomyr","feb_2020_06",259616.484375,300275.0625,0.864595555200326,"Above"
"Zhytomyr","feb_2022_14",29467.84765625,300275.0625,0.0981361802439055,"Below"
"Zhytomyr","feb_2022_22",289736.125,300275.0625,0.964902388455918,"Above"
"Zhytomyr","feb_2022_23",68714,300275.0625,0.228836851878101,"Below"
"Zhytomyr","jan_2019_24",266585.4375,300275.0625,0.887804119597844,"Above"
"Zhytomyr","mar_2019_23",298366.78125,300275.0625,0.993644889342085,"Above"
"Zhytomyr","may_2021_11",1199.21118164062,300275.0625,0.00399370887364523,"Below"
"Zhytomyr","sep_2020_14",294895.25,300275.0625,0.982083718657123,"Above"
"Zhytomyr","sep_2021_10",333.602661132812,300275.0625,0.00111099023127441,"Below"
